# RA Dec WINGS Cluster SB  eps  pa Mtype Bar weight  z  logsSFR logM Mv BV r200 logM200 D rp
312.3116 -52.276478 J204914.79-521635.3 A3716 18.8439998626709 0.14300000667572021 17.299999237060547 2.0999999046325684 1.0 1.0810810327529907 0.04864000156521797 -11.716873168945312 10.673843383789062 -21.39900016784668 0.43700122833251953 1.7200000286102295 14.781530380249023 1.8037279844284058 1.048678994178772
312.818 -52.285522 J205116.32-521707.9 A3716 21.052000045776367 0.27799999713897705 93.4000015258789 1.0 1.0 1.4524327516555786 0.049059998244047165 -12.667731285095215 9.451858520507812 -17.803997039794922 0.8419971466064453 1.7200000286102295 14.781530380249023 1.3436626195907593 0.7811992168426514
312.93808 -52.20522 J205145.14-521218.8 A3716 21.184999465942383 0.29600000381469727 23.799999237060547 -1.7999999523162842 0.0 1.4524327516555786 0.047240000218153 -11.539536476135254 9.5511474609375 -18.094999313354492 0.7539997100830078 1.7200000286102295 14.781530380249023 1.6208770275115967 0.9423703551292419
313.01013 -52.20535 J205202.43-521219.3 A3716 20.066999435424805 0.38200002908706665 124.19999694824219 -2.0 1.0 1.4524327516555786 0.04139000177383423 -11.448118209838867 9.440638542175293 -18.227001190185547 0.73699951171875 1.7200000286102295 14.781530380249023 1.640241265296936 0.953628659248352
327.25366 -44.433876 J214900.88-442601.9 A3809 20.85700035095215 0.4480000138282776 111.4000015258789 3.799999952316284 1.0 1.1745774745941162 0.06168000027537346 -11.406070709228516 9.674332618713379 -18.802997589111328 0.6529979705810547 1.0399999618530273 14.132844924926758 3.0240859985351562 2.9077749252319336
326.79874 -44.42152 J214711.70-442517.5 A3809 20.875999450683594 0.296999990940094 101.5999984741211 5.5 1.0 1.155353307723999 0.059220001101493835 -11.597774505615234 10.330856323242188 -20.027997970581055 0.4549980163574219 1.0399999618530273 14.132844924926758 2.4501333236694336 2.3558974266052246
327.22418 -44.23923 J214853.80-441421.2 A3809 19.825000762939453 0.28200000524520874 3.700000047683716 3.0999999046325684 1.0 1.116071343421936 0.061230000108480453 -12.113441467285156 11.041716575622559 -21.231000900268555 0.6319999694824219 1.0399999618530273 14.132844924926758 2.2599987983703613 2.1730759143829346
327.06064 -44.235394 J214814.56-441407.4 A3809 21.097999572753906 0.11299997568130493 120.30000305175781 3.9000000953674316 0.0 1.2046306133270264 0.060989998281002045 -11.16716480255127 9.62883186340332 -19.118000030517578 0.4640007019042969 1.0399999618530273 14.132844924926758 1.8955119848251343 1.8226077556610107
327.29892 -44.22632 J214911.74-441334.7 A3809 19.138999938964844 0.058000028133392334 56.099998474121094 -4.800000190734863 1.0 1.155353307723999 0.06646999716758728 -10.148538589477539 10.209443092346191 -20.219999313354492 0.4159965515136719 1.0399999618530273 14.132844924926758 2.40553879737854 2.3130180835723877
326.60995 -44.221397 J214626.39-441317.0 A3809 19.761999130249023 0.2070000171661377 114.5999984741211 -0.30000001192092896 1.0 1.1083476543426514 0.0630899965763092 -10.925935745239258 10.474404335021973 -20.255998611450195 0.7509994506835938 1.0399999618530273 14.132844924926758 1.577307105064392 1.5166414976119995
326.84375 -44.19786 J214722.50-441152.3 A3809 21.416000366210938 0.008000016212463379 145.8000030517578 2.700000047683716 0.0 1.2097896337509155 0.06318999826908112 -10.004571914672852 9.327282905578613 -18.736000061035156 0.5540008544921875 1.0399999618530273 14.132844924926758 1.437530279159546 1.382240653038025
326.9187 -44.125587 J214740.49-440732.1 A3809 21.316999435424805 0.16200000047683716 95.0999984741211 -1.600000023841858 1.0 1.5760440826416016 0.062150001525878906 -9.65185832977295 9.121740341186523 -18.275001525878906 0.5200004577636719 1.0399999618530273 14.132844924926758 1.2099837064743042 1.1634458303451538
326.43835 -44.077774 J214545.21-440440.0 A3809 19.628000259399414 0.04000002145767212 146.10000610351562 -2.4000000953674316 1.0 2.066149950027466 0.061526160687208176 -13.140857696533203 10.03546142578125 -19.604001998901367 0.7469997406005859 1.0399999618530273 14.132844924926758 1.3315565586090088 1.2803428173065186
326.43835 -44.077774 J214545.21-440440.0 A3809 19.628000259399414 0.04000002145767212 146.10000610351562 -2.4000000953674316 1.0 2.066149950027466 0.061526160687208176 -13.140857696533203 10.03546142578125 -19.604001998901367 0.7469997406005859 1.0399999618530273 14.132844924926758 1.3315565586090088 1.2803428173065186
327.1123 -44.05013 J214826.94-440300.6 A3809 19.886999130249023 0.05199998617172241 129.8000030517578 0.0 1.0 1.5499999523162842 0.06452824175357819 -12.392144203186035 10.78069019317627 -20.99900245666504 0.7140045166015625 1.0399999618530273 14.132844924926758 1.4204068183898926 1.3657758235931396
326.415 -44.030746 J214539.59-440150.9 A3809 18.78499984741211 0.23000001907348633 124.5999984741211 -0.699999988079071 1.0 1.5499999523162842 0.06110253930091858 -11.324127197265625 10.466747283935547 -20.604000091552734 0.6979999542236328 1.0399999618530273 14.132844924926758 1.2737250328063965 1.2247354984283447
326.11887 -44.018944 J214428.53-440108.2 A3809 20.55699920654297 0.17000001668930054 115.4000015258789 -3.799999952316284 1.0 1.2084956169128418 0.06460999697446823 -10.60928726196289 9.771062850952148 -18.71000099182129 0.7970008850097656 1.0399999618530273 14.132844924926758 2.182164430618286 2.0982351303100586
326.31256 -44.008713 J214515.02-440031.4 A3809 21.059999465942383 0.00700002908706665 164.1999969482422 5.0 0.0 1.1083476543426514 0.064690001308918 -11.36341667175293 9.985330581665039 -19.872997283935547 0.5409965515136719 1.0399999618530273 14.132844924926758 1.5461816787719727 1.486713171005249
326.53094 -44.00346 J214607.74-440013.5 A3809 21.28700065612793 0.078000009059906 120.30000305175781 2.5999999046325684 1.0 1.4036564826965332 0.06532999873161316 -10.562450408935547 9.74368953704834 -19.229000091552734 0.43799591064453125 1.0399999618530273 14.132844924926758 0.8749223351478577 0.8412714600563049
327.27432 -43.984142 J214905.84-435902.9 A3809 18.733999252319336 0.050000011920928955 145.60000610351562 -1.2000000476837158 1.0 1.0416667461395264 0.060770001262426376 -11.20915412902832 11.292844772338867 -21.480003356933594 0.8140010833740234 1.0399999618530273 14.132844924926758 1.8201088905334473 1.7501046657562256
326.63968 -43.986153 J214633.54-435910.2 A3809 21.288999557495117 0.0820000171661377 103.0999984741211 2.299999952316284 0.0 1.8040739297866821 0.06189307942986488 -12.795187950134277 9.693561553955078 -18.482999801635742 0.6520004272460938 1.0399999618530273 14.132844924926758 0.5452911853790283 0.5243183970451355
327.1356 -43.9855 J214832.54-435907.8 A3809 21.21299934387207 0.30000001192092896 139.60000610351562 1.5 1.0 1.3154172897338867 0.06151999905705452 -11.148716926574707 9.483416557312012 -18.91699981689453 0.5750007629394531 1.0399999618530273 14.132844924926758 1.370967984199524 1.3182384967803955
327.09583 -43.95118 J214822.98-435704.2 A3809 21.402000427246094 0.1420000195503235 54.29999923706055 -0.699999988079071 1.0 4.719749927520752 0.06396119296550751 -11.14192008972168 9.537327766418457 -17.25800132751465 0.7540016174316406 1.0399999618530273 14.132844924926758 1.2014336585998535 1.1552246809005737
327.09583 -43.95118 J214822.98-435704.2 A3809 21.402000427246094 0.1420000195503235 54.29999923706055 -0.699999988079071 1.0 4.719749927520752 0.06396119296550751 -11.14192008972168 9.537327766418457 -17.25800132751465 0.7540016174316406 1.0399999618530273 14.132844924926758 1.2014336585998535 1.1552246809005737
327.09583 -43.95118 J214822.98-435704.2 A3809 21.402000427246094 0.1420000195503235 54.29999923706055 -0.699999988079071 1.0 4.719749927520752 0.06396119296550751 -11.14192008972168 9.537327766418457 -17.25800132751465 0.7540016174316406 1.0399999618530273 14.132844924926758 1.2014336585998535 1.1552246809005737
327.09583 -43.95118 J214822.98-435704.2 A3809 21.402000427246094 0.1420000195503235 54.29999923706055 -0.699999988079071 1.0 4.719749927520752 0.06396119296550751 -11.14192008972168 9.537327766418457 -17.25800132751465 0.7540016174316406 1.0399999618530273 14.132844924926758 1.2014336585998535 1.1552246809005737
326.58173 -43.911148 J214619.65-435439.7 A3809 20.395000457763672 0.49900001287460327 66.69999694824219 5.099999904632568 1.0 1.1415525674819946 0.06318999826908112 -11.00094223022461 10.195545196533203 -20.373003005981445 0.5810031890869141 1.0399999618530273 14.132844924926758 0.5564548969268799 0.5350527763366699
326.98065 -43.90484 J214755.35-435417.4 A3809 20.878999710083008 0.20899999141693115 51.20000076293945 -3.299999952316284 0.0 1.4036564826965332 0.06244000047445297 -12.194842338562012 9.634761810302734 -18.45600128173828 0.6920013427734375 1.0399999618530273 14.132844924926758 0.7892102599143982 0.7588559985160828
326.3761 -43.89367 J214530.28-435336.8 A3809 21.165000915527344 0.1470000147819519 55.29999923706055 0.4000000059604645 0.0 1.3154172897338867 0.06373000144958496 -11.289979934692383 9.768438339233398 -19.045000076293945 0.6030025482177734 1.0399999618530273 14.132844924926758 1.2450981140136719 1.1972097158432007
326.75952 -43.846592 J214702.28-435047.5 A3809 21.031999588012695 0.26499998569488525 123.5999984741211 0.0 1.0 2.10479998588562 0.06068557873368263 -11.137906074523926 9.444945335388184 -18.040000915527344 0.7560024261474609 1.0399999618530273 14.132844924926758 0.2442612498998642 0.23486658930778503
326.75952 -43.846592 J214702.28-435047.5 A3809 21.031999588012695 0.26499998569488525 123.5999984741211 0.0 1.0 2.10479998588562 0.06068557873368263 -11.137906074523926 9.444945335388184 -18.040000915527344 0.7560024261474609 1.0399999618530273 14.132844924926758 0.2442612498998642 0.23486658930778503
327.0476 -43.60395 J214811.43-433614.2 A3809 20.89900016784668 0.29600000381469727 15.0 4.5 1.0 1.138830304145813 0.06145000085234642 -11.249454498291016 10.084254264831543 -19.500001907348633 0.4210014343261719 1.0399999618530273 14.132844924926758 1.707998275756836 1.6423059701919556
327.09497 -43.599003 J214822.80-433556.4 A3809 20.93000030517578 0.06000000238418579 161.3000030517578 1.2000000476837158 0.0 1.0783299207687378 0.06355000287294388 -11.746662139892578 10.077887535095215 -19.4950008392334 0.5780029296875 1.0399999618530273 14.132844924926758 1.8252346515655518 1.755033254623413
326.97858 -43.56711 J214754.86-433401.6 A3809 19.72800064086914 0.2670000195503235 110.4000015258789 0.6000000238418579 1.0 1.1001100540161133 0.0617000013589859 -11.225584030151367 10.357290267944336 -20.43499755859375 0.6539993286132812 1.0399999618530273 14.132844924926758 1.7320940494537354 1.6654751300811768
318.5749 2.1589293 J211417.98+020932.0 IIZW108 20.937000274658203 0.12800002098083496 121.69999694824219 3.0 1.0 1.169229507446289 0.048829998821020126 -15.022831916809082 10.682670593261719 -19.858999252319336 0.7900009155273438 1.1986000537872314 14.312206268310547 1.5228632688522339 1.2704881429672241
318.44226 2.2389867 J211346.12+021420.4 IIZW108 20.541000366210938 0.3479999899864197 137.6999969482422 3.0999999046325684 0.0 1.2880091667175293 0.04489000141620636 -11.58586311340332 10.062721252441406 -19.111000061035156 0.4190025329589844 1.1986000537872314 14.312206268310547 1.202082633972168 1.0028685331344604
318.98846 2.3935547 J211557.23+022336.8 IIZW108 20.3439998626709 0.3330000042915344 64.9000015258789 -4.199999809265137 1.0 1.2192906141281128 0.04935000091791153 -13.32913589477539 9.743457794189453 -18.250999450683594 0.8469982147216797 1.1986000537872314 14.312206268310547 1.9493600130081177 1.6263041496276855
318.6343 2.4208963 J211432.24+022515.6 IIZW108 19.51300048828125 0.11400002241134644 74.80000305175781 -4.599999904632568 1.0 1.5015738010406494 0.04924999922513962 -12.12460708618164 10.474523544311523 -19.55000114440918 0.8490028381347656 1.1986000537872314 14.312206268310547 0.7642191052436829 0.6375696063041687
318.3914 2.4641378 J211333.94+022751.2 IIZW108 18.909000396728516 0.19300001859664917 136.60000610351562 -4.599999904632568 1.0 1.5015738010406494 0.04870999976992607 -11.64836597442627 10.276668548583984 -19.520002365112305 0.8510036468505859 1.1986000537872314 14.312206268310547 0.49879762530326843 0.41613486409187317
318.51132 2.468508 J211402.71+022806.5 IIZW108 20.743999481201172 0.19300001859664917 98.19999694824219 -2.4000000953674316 1.0 1.499821662902832 0.048009999096393585 -11.524454116821289 9.83249568939209 -18.551000595092773 0.7680015563964844 1.1986000537872314 14.312206268310547 0.36889588832855225 0.30776098370552063
318.8678 2.496085 J211528.26+022945.8 IIZW108 18.667999267578125 0.11100000143051147 8.300000190734863 -4.099999904632568 1.0 1.169229507446289 0.04673999920487404 -12.247207641601562 10.448410987854004 -20.067996978759766 0.8129978179931641 1.1986000537872314 14.312206268310547 1.4277207851409912 1.191112995147705
318.31226 2.5476305 J211314.96+023251.9 IIZW108 18.917999267578125 0.10399997234344482 79.0999984741211 -4.900000095367432 1.0 1.5015738010406494 0.048489999026060104 -12.61743450164795 10.370589256286621 -19.47500228881836 0.8210010528564453 1.1986000537872314 14.312206268310547 0.6268194317817688 0.5229403376579285
318.62833 2.5947425 J211430.81+023541.4 IIZW108 18.339000701904297 0.296999990940094 42.79999923706055 -2.799999952316284 1.0 1.3572829961776733 0.04933999851346016 -12.212102890014648 10.975972175598145 -20.920000076293945 0.9099998474121094 1.1986000537872314 14.312206268310547 0.5415008664131165 0.4517611563205719
318.83774 2.5949554 J211521.05+023541.9 IIZW108 19.760000228881836 0.24299997091293335 38.599998474121094 -1.0 1.0 1.2865062952041626 0.04678000137209892 -11.073196411132812 9.777189254760742 -18.577003479003906 0.7860031127929688 1.1986000537872314 14.312206268310547 1.2994478940963745 1.0840981006622314
318.4349 2.5965552 J211344.38+023548.1 IIZW108 21.420000076293945 0.16500002145767212 7.300000190734863 -4.800000190734863 0.0 1.5829397439956665 0.04797999933362007 -10.00443172454834 8.835731506347656 -16.84000015258789 0.5650005340576172 1.1986000537872314 14.312206268310547 0.20925912261009216 0.17457984387874603
318.46133 2.6763408 J211350.72+024035.1 IIZW108 20.363000869750977 0.07499998807907104 151.0 -3.0 1.0 1.5015738010406494 0.04605000093579292 -11.481498718261719 10.20041275024414 -18.964000701904297 0.8579998016357422 1.1986000537872314 14.312206268310547 0.4130478799343109 0.34459590911865234
318.53973 2.7005334 J211409.56+024202.2 IIZW108 20.13599967956543 0.265999972820282 42.5 -3.299999952316284 1.0 1.5015738010406494 0.04921000078320503 -12.430834770202637 10.028932571411133 -18.841999053955078 0.8949966430664062 1.1986000537872314 14.312206268310547 0.5355336666107178 0.4467828571796417
318.0261 2.770183 J211206.26+024612.7 IIZW108 21.031999588012695 0.12999999523162842 158.8000030517578 -3.5999999046325684 0.0 1.3608033657073975 0.049479998648166656 -12.187642097473145 9.569323539733887 -17.72699737548828 0.93499755859375 1.1986000537872314 14.312206268310547 1.8281267881393433 1.5251621007919312
318.14047 2.8647783 J211233.72+025153.1 IIZW108 20.906999588012695 0.021000027656555176 50.099998474121094 -0.8999999761581421 0.0 1.2724766731262207 0.05014999955892563 -12.540661811828613 9.564896583557129 -18.397001266479492 0.7010021209716797 1.1986000537872314 14.312206268310547 1.6613456010818481 1.3860206604003906
10.850179 -9.848669 J004324.04-095055.2 A85 18.395000457763672 0.38599997758865356 12.600000381469727 -4.099999904632568 0.0 1.7991501092910767 0.0597199983894825 -10.892539978027344 10.90697193145752 -20.7189998626709 0.8810005187988281 2.0199999809265137 14.994989395141602 2.7782437801361084 1.3753682374954224
10.677287 -9.848296 J004242.55-095053.9 A85 20.184999465942383 0.390999972820282 156.8000030517578 -0.699999988079071 0.0 1.9762846231460571 0.05538000166416168 -10.973688125610352 9.573225975036621 -18.586002349853516 0.5580024719238281 2.0199999809265137 14.994989395141602 2.4378960132598877 1.2068792581558228
10.784087 -9.827033 J004308.18-094937.3 A85 19.56999969482422 0.2760000228881836 143.1999969482422 -0.699999988079071 0.0 1.9982655048370361 0.050360001623630524 -11.139086723327637 10.3028564453125 -19.711999893188477 0.7250003814697266 2.0199999809265137 14.994989395141602 2.5540173053741455 1.2643650770187378
10.59697 -9.812959 J004223.27-094846.6 A85 18.46500015258789 0.4570000171661377 31.600000381469727 -2.0 0.0 1.5823510885238647 0.05525000020861626 -11.48629379272461 10.462291717529297 -20.42099952697754 0.7959995269775391 2.0199999809265137 14.994989395141602 2.1951160430908203 1.08669114112854
10.3964 -9.810212 J004135.14-094836.8 A85 19.19300079345703 0.42100000381469727 27.200000762939453 -4.300000190734863 0.0 1.5649452209472656 0.05550000071525574 -11.058267593383789 10.362130165100098 -19.43400001525879 0.7789993286132812 2.0199999809265137 14.994989395141602 2.126708507537842 1.0528260469436646
10.758349 -9.777837 J004302.00-094640.2 A85 18.586000442504883 0.2149999737739563 44.900001525878906 -4.699999809265137 0.0 1.5823510885238647 0.04899999871850014 -11.367985725402832 10.339920043945312 -19.638999938964844 0.6440010070800781 2.0199999809265137 14.994989395141602 2.3243303298950195 1.1506586074829102
10.715347 -9.773392 J004251.68-094624.2 A85 21.19300079345703 0.41200000047683716 175.60000610351562 -0.30000001192092896 0.0 1.8900305032730103 0.06041000038385391 -10.396597862243652 9.637918472290039 -18.613000869750977 0.9060020446777344 2.0199999809265137 14.994989395141602 2.2200756072998047 1.099047303199768
10.731466 -9.748676 J004255.55-094455.2 A85 18.768999099731445 0.37800002098083496 100.19999694824219 -4.300000190734863 0.0 1.5823510885238647 0.05178000032901764 -12.971177101135254 10.29883098602295 -19.72100067138672 0.8380012512207031 2.0199999809265137 14.994989395141602 2.1632890701293945 1.0709351301193237
10.68296 -9.739093 J004243.91-094420.7 A85 19.89900016784668 0.4440000057220459 82.5 2.4000000953674316 0.0 1.5823510885238647 0.0508200004696846 -12.26998233795166 10.533456802368164 -19.74199676513672 0.7469959259033203 2.0199999809265137 14.994989395141602 2.032111644744873 1.0059958696365356
10.522811 -9.745031 J004205.47-094442.1 A85 20.264999389648438 0.3569999933242798 155.8000030517578 -4.699999809265137 0.0 2.0229973793029785 0.057440001517534256 -11.578230857849121 9.645809173583984 -18.434999465942383 0.7879981994628906 2.0199999809265137 14.994989395141602 1.8572241067886353 0.9194178581237793
10.522811 -9.745031 J004205.47-094442.1 A85 20.264999389648438 0.3569999933242798 155.8000030517578 -4.699999809265137 0.0 2.0229973793029785 0.057440001517534256 -11.578230857849121 9.645809173583984 -18.434999465942383 0.7879981994628906 2.0199999809265137 14.994989395141602 1.8572241067886353 0.9194178581237793
10.487603 -9.713169 J004157.02-094247.4 A85 20.562000274658203 0.4620000123977661 167.5 -0.800000011920929 0.0 1.675041913986206 0.059289999306201935 -11.175564765930176 9.888543128967285 -19.25200080871582 0.8519992828369141 2.0199999809265137 14.994989395141602 1.7104291915893555 0.846747100353241
10.720005 -9.703799 J004252.80-094213.7 A85 19.235000610351562 0.3880000114440918 100.30000305175781 -3.0 0.0 1.5823510885238647 0.04944999888539314 -13.869893074035645 10.611566543579102 -19.760997772216797 0.7649993896484375 2.0199999809265137 14.994989395141602 1.9797470569610596 0.9800727963447571
10.795466 -9.681609 J004310.91-094053.8 A85 18.518999099731445 0.2200000286102295 77.5999984741211 0.699999988079071 0.0 1.5649452209472656 0.05516999959945679 -13.532862663269043 10.89623737335205 -21.468002319335938 0.7239999771118164 2.0199999809265137 14.994989395141602 2.092125177383423 1.03570556640625
10.672458 -9.702092 J004241.39-094207.5 A85 21.173999786376953 0.03700000047683716 23.200000762939453 -1.399999976158142 0.0 2.0229973793029785 0.055309999734163284 -11.814621925354004 9.547856330871582 -17.95800018310547 0.7980003356933594 2.0199999809265137 14.994989395141602 1.8754777908325195 0.9284543991088867
10.672458 -9.702092 J004241.39-094207.5 A85 21.173999786376953 0.03700000047683716 23.200000762939453 -1.399999976158142 0.0 2.0229973793029785 0.055309999734163284 -11.814621925354004 9.547856330871582 -17.95800018310547 0.7980003356933594 2.0199999809265137 14.994989395141602 1.8754777908325195 0.9284543991088867
10.439368 -9.675853 J004145.45-094033.1 A85 20.597999572753906 0.22100001573562622 23.399999618530273 3.299999952316284 0.0 1.675041913986206 0.0568699985742569 -11.459615707397461 9.966961860656738 -19.542001724243164 0.5580024719238281 2.0199999809265137 14.994989395141602 1.5537075996398926 0.7691621780395508
10.120544 -9.624936 J004028.93-093729.8 A85 19.385000228881836 0.26999998092651367 74.80000305175781 -4.800000190734863 0.0 1.5649452209472656 0.05634000152349472 -11.834868431091309 10.367173194885254 -19.716997146606445 0.9539966583251953 2.0199999809265137 14.994989395141602 1.9332249164581299 0.9570420384407043
10.606394 -9.619117 J004225.53-093708.8 A85 19.91900062561035 0.3669999837875366 75.5999984741211 -4.0 0.0 1.675041913986206 0.05665000155568123 -9.282265663146973 9.223970413208008 -18.825998306274414 0.8629989624023438 2.0199999809265137 14.994989395141602 1.4459123611450195 0.7157981991767883
10.525065 -9.601764 J004206.01-093606.3 A85 19.91900062561035 0.4039999842643738 44.20000076293945 1.5 0.0 1.710866928100586 0.05297999829053879 -11.119099617004395 10.181065559387207 -19.8799991607666 0.6620006561279297 2.0199999809265137 14.994989395141602 1.2713110446929932 0.6293618679046631
10.82444 -9.597528 J004317.86-093551.1 A85 19.788999557495117 0.4860000014305115 23.299999237060547 -1.5 0.0 1.5649452209472656 0.058740001171827316 -11.078607559204102 9.873942375183105 -19.607995986938477 0.7679958343505859 2.0199999809265137 14.994989395141602 1.933655023574829 0.957254946231842
10.701571 -9.577935 J004248.38-093440.6 A85 20.851999282836914 0.3230000138282776 129.10000610351562 3.4000000953674316 0.0 1.675041913986206 0.06029000133275986 -11.695236206054688 10.190875053405762 -19.97100067138672 0.6240024566650391 2.0199999809265137 14.994989395141602 1.5136996507644653 0.7493562698364258
10.221803 -9.58515 J004053.21-093506.5 A85 21.163000106811523 0.21700000762939453 57.79999923706055 -0.6000000238418579 0.0 2.0229973793029785 0.055709999054670334 -11.74778938293457 9.72279167175293 -18.706003189086914 0.8250045776367188 2.0199999809265137 14.994989395141602 1.5281301736831665 0.7565001249313354
10.221803 -9.58515 J004053.21-093506.5 A85 21.163000106811523 0.21700000762939453 57.79999923706055 -0.6000000238418579 0.0 2.0229973793029785 0.055709999054670334 -11.74778938293457 9.72279167175293 -18.706003189086914 0.8250045776367188 2.0199999809265137 14.994989395141602 1.5281301736831665 0.7565001249313354
10.405179 -9.548136 J004137.23-093253.2 A85 18.715999603271484 0.13300001621246338 107.19999694824219 -4.699999809265137 0.0 1.710866928100586 0.05948000028729439 -10.949827194213867 10.218656539916992 -19.940000534057617 0.7110004425048828 2.0199999809265137 14.994989395141602 1.044480323791504 0.5170694589614868
10.194992 -9.550415 J004046.78-093301.4 A85 20.277000427246094 0.30000001192092896 138.8000030517578 -2.0999999046325684 0.0 1.675041913986206 0.05770000070333481 -12.197330474853516 10.303925514221191 -19.725000381469727 0.8319988250732422 2.0199999809265137 14.994989395141602 1.4980790615081787 0.7416232824325562
10.566292 -9.547774 J004215.90-093252.1 A85 18.562000274658203 0.34700000286102295 1.100000023841858 -3.9000000953674316 0.0 1.710866928100586 0.05925000086426735 -12.608102798461914 11.06094741821289 -21.273000717163086 0.9580001831054688 2.0199999809265137 14.994989395141602 1.10775887966156 0.5483954548835754
10.303327 -9.534421 J004112.78-093203.6 A85 19.37299919128418 0.3370000123977661 163.5 3.0 0.0 1.692047357559204 0.057190001010894775 -12.980217933654785 11.149471282958984 -21.21299934387207 0.6440010070800781 2.0199999809265137 14.994989395141602 1.1581252813339233 0.5733293890953064
10.685996 -9.517418 J004244.64-093102.7 A85 18.615999221801758 0.11599999666213989 163.5 -4.300000190734863 0.0 1.710866928100586 0.05691000074148178 -12.048645973205566 10.625374794006348 -20.696998596191406 0.8689975738525391 2.0199999809265137 14.994989395141602 1.2868480682373047 0.6370534896850586
10.471253 -9.521144 J004153.09-093116.1 A85 19.312000274658203 0.21700000762939453 103.69999694824219 -4.599999904632568 0.0 1.692047357559204 0.05722000077366829 -12.367030143737793 10.339298248291016 -19.80699920654297 0.8680000305175781 2.0199999809265137 14.994989395141602 0.9086306691169739 0.44981715083122253
10.744756 -9.515426 J004258.74-093055.5 A85 20.111000061035156 0.19599997997283936 149.5 -4.900000095367432 0.0 2.0229973793029785 0.063510000705719 -11.131660461425781 10.152129173278809 -18.861000061035156 0.7830009460449219 2.0199999809265137 14.994989395141602 1.4652254581451416 0.7253591418266296
10.744756 -9.515426 J004258.74-093055.5 A85 20.111000061035156 0.19599997997283936 149.5 -4.900000095367432 0.0 2.0229973793029785 0.063510000705719 -11.131660461425781 10.152129173278809 -18.861000061035156 0.7830009460449219 2.0199999809265137 14.994989395141602 1.4652254581451416 0.7253591418266296
10.536004 -9.509364 J004208.62-093033.4 A85 20.405000686645508 0.4649999737739563 78.30000305175781 -2.0 0.0 2.0435354709625244 0.05310999974608421 -12.40613079071045 9.669602394104004 -18.732999801635742 0.8419990539550781 2.0199999809265137 14.994989395141602 0.9132673144340515 0.4521125555038452
10.536004 -9.509364 J004208.62-093033.4 A85 20.405000686645508 0.4649999737739563 78.30000305175781 -2.0 0.0 2.0435354709625244 0.05310999974608421 -12.40613079071045 9.669602394104004 -18.732999801635742 0.8419990539550781 2.0199999809265137 14.994989395141602 0.9132673144340515 0.4521125555038452
10.326649 -9.486551 J004118.38-092911.6 A85 19.261999130249023 0.08600002527236938 127.0 -4.599999904632568 0.0 1.692047357559204 0.05806000158190727 -11.184639930725098 10.16822624206543 -19.814998626708984 0.7829952239990234 2.0199999809265137 14.994989395141602 0.9397975206375122 0.4652462899684906
10.408357 -9.493901 J004138.00-092938.1 A85 20.27899932861328 0.2680000066757202 127.4000015258789 -3.799999952316284 0.0 2.0435354709625244 0.05025000125169754 -10.98422908782959 9.377890586853027 -18.375001907348633 0.5960006713867188 2.0199999809265137 14.994989395141602 0.82203209400177 0.4069465696811676
10.408357 -9.493901 J004138.00-092938.1 A85 20.27899932861328 0.2680000066757202 127.4000015258789 -3.799999952316284 0.0 2.0435354709625244 0.05025000125169754 -10.98422908782959 9.377890586853027 -18.375001907348633 0.5960006713867188 2.0199999809265137 14.994989395141602 0.82203209400177 0.4069465696811676
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
10.8168955 -9.486253 J004316.05-092910.5 A85 20.451000213623047 0.4139999747276306 163.1999969482422 -4.800000190734863 0.0 7.683679103851318 0.06036999821662903 -12.64382553100586 9.389017105102539 -17.42900276184082 0.8660030364990234 2.0199999809265137 14.994989395141602 1.6515110731124878 0.8175797462463379
